url,title,text
https://aib.ps/content/individual-services/57.html,"الحوالات السريعة ""ويسترن يونيون"" - العمولات","تختلف العمولات حسب المبلغ ووجهة التحويل بناء على نظام ويسترن يونيون, ويتم اعلام المرسل بالعمولة المطلوبة للتحويل قبل اجراء عملية التحويل."
https://aib.ps/content/individual-services/55.html,حوالات السويفت العادية,الحوالات :  خدمة ارسال واستقبال وتحويل الارصدة عن طريق  رسائل السويفت  ( النظام العالمي  لتنفيذ الحوالات المالية ) او الانظمة المعتمدة،الحوالات  الصادرة والواردة المحلية  داخل فلسطين و أو الحوالات الصادرة والواردة  من والى  خارج فلسطين .
https://aib.ps/content/individual-services/55.html,حوالات السويفت العادية - لارسال حوالة صادرة مطلوب توفير,"اسم المستفيد
رقم الحساب او الايبان في حال كان موجود الايبان لدى الدولة المستفيدة
ترميز السويفت  الخاص بالبنك المستفيد
اسم البنك المستفيد
الدولة
الغرض  من الحوالة  مع المستندات التي  تدعم الغرض."
https://aib.ps/content/individual-services/55.html,حوالات السويفت العادية - لاستقبال  حوالة  من خارج فلسطين  : يتم تزويد المحول  بما يلي:,"رقم الايبان
رمز سويفت البنك الاسلامي العربي  ( AISBPS22XXX )
اسم العميل  كما هو على النظام البنكي
اسم البنك (ARAB ISLAMIC BANK )"
https://aib.ps/content/individual-services/55.html,حوالات السويفت العادية - في حال  كانت الحوالة  واردة من اسرائيل بالشيقل الاسرائيلي   يتم   تزويد المحول بما يلي:,"برقم  الحساب  بدلا  من  الايبان
رقم البنك  73
رقم الفرع."
https://aib.ps/content/individual-services/61.html,خدمات بيع وشراء العملات الاجنبية,N/A
https://aib.ps/content/individual-services/59.html,خدمة الودائع,N/A
https://aib.ps/content/individual-services/765.html,خدمة تقسيط التأمين,"خدمة تقسيط التأمين هي خدمة يقدمها البنك لعملائه بالتعاون مع شركات التأمين تتيح للعملاء دفع رسومخدمات التأمين المتنوعة من خلال تقسيط هذه الرسوم لمدة سنة كاملة على دفعات شهرية مريحة بدون عمولات إضافية، وذلك عبر استخدام بطاقة ""حياة سهلة"" التابعة للبنك، مما يسهل عليهم تحمل تكاليف التأمين وتسهيل الدفع، وتوفير الحماية اللازمة لهم ولأسرهم."
https://aib.ps/content/individual-services/769.html,حملة شراء اجهزة موفرة للطاقة من سبيتاني من خلال بطاقة حياة سهلة,N/A
https://aib.ps/content/individual-services/67.html,الشيكات,"تعتبر خدمة إصدار دفاتر الشيكات للعملاء من الخدمات الرئيسية التي يتم تقديمها من قبل البنك الإسلامي العربي لما تلعبه من دور حيوي في تسهيل التعاملات المختلفة للعميل، و يتوجب في المقابل على العميل أن يدرك أهمية منحه دفاتر شيكات وان يحافظ عليها ويدرك قواعد استخدامها, و لذلك فقد تم وضع قواعد خاصة لعملية منح دفاتر شيكات للعملاء ومراقبة استخدامها لضمان الوصول إلى أدنى حد ممكن من الشيكات المعادة على حساباتهم وتجنيبهم مخاطر إدراج أسمائهم على نظام الشيكات المعادة الآلي, بالإضافة إلى تجنيب البنك لأية مسؤوليات أو مخاطر"
https://aib.ps/content/individual-services/67.html,الشيكات - المعايير,"الشيك : هو محرر مكتوب وفق شروط مذكورة في القانون ويتضمن أمراً صادرا من شخص هو الساحب الى شخص آخر يكون معرفاً وهو المسحوب عليه بأن يدفع لشخص ثالث أو لأمره أو لحامل الشيك – وهو المستفيد – مبلغاً معيناً بمجرد الاطلاع على الشيك.
نظام الشيكات : نظام الشيكات المعاد ونظام التسويات الرضائية ونظام الشيكات الموقوفة والمفقودة المعمول بهما لدى سلطة النقد الفلسطينية .
الشيك الموقوف : الشيك الذي يتم ايقاف صرفه بناء على طلب الساحب بعد حجز كامل قيمة الشيك وبعد توقيع النموذج المعتمد لايقاف الشيكات.
الشيك المفقود : الشيك الذي يتم ايقافه بناء على طلب الساحب نتيجة فقدانه او سرقته بعد تزويد البنك بمحضر شرطة بهذا الخصوص.
مستخدم نظام الشيكات : البنوك و مؤسسات الاقراض المتخصصه وشركات التاجير التمويلي واية جهة اخرى يتم منحها صلاحيات استخدام النظام من سلطة النقد الفلسطينية .
التزوير: تحريف مفتعل للحقيقة في الوقائع والبيانات في اصل الشيك , سواء تم ذلك باصدار صورة طبق الاصل للشيك من مصدر غير شرعي ام العبث عمدا ببيانات الشيك بهدف الغش او الاحتيال لتغيير ملكيتها او قيمتها او خصائصها .
المواصفات الامنية والفنية  للشيك : عناصر منسجمة سواء كانت مادية او تكنولوجيه تدخل في تكوين الشيك
عناصر الشيك الاساسية القابلة للتحرير : البيانات المحررة من ساحب الشيك .
عناصر الشيك الاساسية غير القابلة للتحرير : البيانات المحررة مسبقا على الشيك التي لا تتطلب تحرير من الساحب .
الشريط المغناطيسي MICR (Magnetic Ink Character Recognition): الشريط الموجود ادنى ورقة الشيك والمشتمل على رقم الشيك ورمز المصرف ورقم الفرع ورقم حساب العميل
مستويات العلامات الامنية والفنية للشيك : تقسم العلامات الامنية والفنية الى ثلاث مستويات كما يلي :"
https://aib.ps/content/individual-services/67.html,الشيكات - انواع دفاتر الشيكات,"تصدر دفاتر الشيكات بعملات ( دولار/دينار /شيكل/ يورو).
تصدر دفاتر الشيكات بثلاث فئات مختلفة (10/20/50) ورقة فقط."
https://aib.ps/content/individual-services/67.html,الشيكات - نظام المقاصة الآلية,"سيتم معالجة الشيكات بشكل آلي ومن لحظة تقديمها للتقاص من قبل بنك المستفيد.
ضرورة استلام واستخدام الشيكات ذات العلامات الامنية الجديدة و/أو استبدال الشيكات التي لا تحمل علامات أمنية بشكل فوري.
سيتم التوقف عن ارسال رسائل نصية بالشيكات على النظام الجديد حيث انه سيتم معالجة الشيك في نفس اللحظة التي يعرض فيها.
سيتم ارسال رسالة نصية فقط عند صرف الشيك أو اعادته.
يجب تغذية الحساب قبل يوم عمل من تاريخ استحقاق الشيك تجنبا لإعادة الشيك والحفاظ على تصنيفك على نظام الشيكات المعادة لدى سلطة النقد.
متابعة حساباتكم من خلال الخدمات الالكترونية للبنك الإسلامي العربي
ضرورة مراجعة وتدقيق الجوانب الفنية التالية للشيك قبل اصداره أو استلامه:عدم استلام / تقديم أي شيك تم عليه تعديل أو تحريف أو طمس في بياناته بشكل واضح على أصل الشيك دون توقيع الساحب.أن تكون عملة السحب المحرر بها الشيك متماثلة مع رمز العملة المبين على الشيك.أن يكون الشيك باللغة العربية و/أو الانجليزية فقط.عدم كتابة الشيك باللون الاحمر و/أو قلم رصاص.
عدم استلام / تقديم أي شيك تم عليه تعديل أو تحريف أو طمس في بياناته بشكل واضح على أصل الشيك دون توقيع الساحب.
أن تكون عملة السحب المحرر بها الشيك متماثلة مع رمز العملة المبين على الشيك.
أن يكون الشيك باللغة العربية و/أو الانجليزية فقط.
عدم كتابة الشيك باللون الاحمر و/أو قلم رصاص.
في حال طلب كشف الحساب يجب تقديم الطلب قبل يوم عمل من تاريخ استحقاق الشيك."
https://aib.ps/content/individual-services/65.html,الفرع المتنقل,انطلاقا من رؤية البنك الاسلامي العربي بالتوسع و الانتشار وخصوصا ان البنك هو السباق دائما بالقطاع المصرفي الاسلامي في فلسطين باستحداث كل ما هو جديد سعيا لتقديم الافضل للعملاء ومن منظور تطبيق مبدأ الشمول المالي، تم استحداث خدمة السيارة المتنقلة بنكي ع الطريق لتكون اول سيارة بنكية متنقله لمصرف اسلامي تعمل في فلسطين، و الهدف الاسمى من خلال هذه الخدمة هو التواصل و الوصول للقرى النائية و الاماكن البعيدة و ترسيخ فكرة الشمول المالي لمن هم خارج نطاق القرى و المدن المتواجد بها البنك، و التشجيع على ان يكون هنالك حساب بنكي لكل مواطن
https://aib.ps/content/individual-services/65.html,الفرع المتنقل - الخدمات المقدمة,"فتح الحسابات
تقديم خدمات العملاء
اصدار البطاقات
الترويج لكل ما هو جديد من حملات
تقديم المعلومات المصرفية التوعوية المفيدة من خلال طاقم متكامل بالإضافة الى وجود صراف الي تعليمي"
